Sentiment	Tweet
4	Great SIM card and great customer service from Amazon. I lost this phone during shipment and Amazon was kind enough to replace it. Thank you Amazon! God bless.
4	This SIM is an excellent product to have with you and your unlocked Quad band GSM phone when you travel abroad.The coverage is extensive ( 170+ countries ) no fees no surcharges no minimum charges no taxes no line maintenance fees.Just keep it and use it when you need to. Great as a back-up to another card or for emergency use.The rates are high for most countries so use should be for emergencies or short calls only. If you want to talk a lot use a phone card and a pay phone or buy a local SIM. But for emergency or occasional use you cannot beat it. It is also a good value if you are traveling to the UK as all incoming calls there are free on your cell with this SIM ( UK only ).I would not leave the country without it.
4	I have been using this card for several years. I frequently travel internationally and need short-term access to international roaming which my old cell provider did not offer and my new one charges a monthly fee for. I put this in my phone when I am out of the country and it has been very useful. When I expect high use or an extended stay I buy a separate sim card from a local provider in the country but for occasional use I use this. The per-minute usage charges are very high but if you consider the cost of a sim card for each country this plan is still a good idea for low use. I have also used it for backup when my pre-paid sim card unexpectedly ran out of funds on my last trip ($%^ kids!).I have had good reception; it has worked wherever there was any cell reception.Make sure your phone has a sim card is unlocked and that the frequency will work where you are headed. I always buy unlocked quad-band phones and have had no trouble in Europe Asia Africa S America & N America.
4	We used a Mobal Sat phone when traveling around the world a couple of years back.  Mobal has absolutely _wonderful_ customer service.  Our initial research had shown that we'd be in places without GSM coverage.  Our friends with a UK phone proved us otherwise -- who knew out back in the Masai Mara a GSM phone would work?  The peace of mind was great though.Now when this Mobal SIM card was offered up for free with my N95 purchase I jumped on it.  How could I pass up a free phone number free incoming SMS virtually everywhere and a card that doesn't charge any fees at all?  With this SIM card around I don't have to think about it.  I can just pop it in and go.  No need to learn a new number no need to find out what SIM card actually has good rates etc.Compare this to a buddy who picked up a SIM card to be in France for a month.  The card itself was cheap (maybe $20 -- although that's $10 more than this one).  However the fine print and extra fees ended up making the whole ordeal cost about $1500 for just a couple of hours of use.  This car in France? Only $150 to call back to the US - and no fussing around. If you'd just roamed with AT&T;: $155 plus fees. And back at the Masai Mara for two hours? AT&T;: $478 Mobal: $234.  No guarantees that a local prepaid SIM wouldn't charge huge rates for international calling either.If that still sounds expensive just remember that there are no other fees and it's your phone number.  Additionally remember that you'll not be yacking on the phone like you do back home (you're traveling -- see the sites!)  Even my 2 hour example is excessive for us; we rarely talk more than a couple of minutes when really traveling to get away.This card is highly recommended especially if you can get it bundled.
4	Can't complain. OEM battery. Holds charge. The phone is old but oh well getting some extra life out of it for almost nothing.
4	The battery can last for a week when in standby mode.For normal useit's 3 to 4 days.Still I think how long it can be used depends on how you use it.The time you charge it for first use is important.Alsokeep it from charging to long.That will shorten its life.
4	I had an old Motorola Razor cell phone but it would not charge.  I tried this battery because the price was right and it was an exact replacement for the battery in the phone.  The battery works just fine and holds a charge well.  I thought it might be old battery left around and not work that well but it is brand new and works.  What more can I say.
4	Looking for an OEM replacement...this is it. Works just as good as the orginal battery maybe even better because it is newer than the one that came with your phone
4	I shopped around a bit before deciding on this product. I knew i wasn't taking a chancenot with Amazon guaranty and all so i bought it and it works great
4	This is the original equipment OEM battery for Razors and other vintage motorola phones.  works great charges quickly terrrific price.
4	I am satisfied with this purchase at this price. I searched in few local stores and they told me i wont get it. They told me to buy new phone. I gave a try online and I found this. I m still using my old phone with this new battery. I recommend u to buy this.
4	I used this battery to replace the original one on my old Motorola Krzr. After the replacement it has had a much longer battery life and does not require constant charging like it previously did which is very nice.
4	Great deal for the money. So far seams to last a lot longer compared to the one that came with phone.
4	How does one review a battery?  I charged it up and it worked. It is still working to this very day.  I like OEM products particularly when it comes to batteries.
4	I bought this for my brother.  He says it is working like it should.  It was delivered a day early was very happy about that!  I think it was a great price.
4	I picked this up from the seller SF Planet.  The battery came in just a plastic sleeve but is definitely a new Nokia OEM battery with the official hologram.  Great performance for the few weeks I've had it.
4	Shipped immediately arrived quickly works as advertised. Even under heavy use I cannot tell any difference between this one and the one that came with my phone.
4	Feb 2011: 8-month heavy usage updateContinues to work flawlessly phone holds charge through an hour of conversations an hour of streamed music and an hour of GPS usage daily. I have a charger in the car but never drop below half in a day's worth of heavy use so I usually just charge overnight (or in the car the next morning!)Original Review unchanged (June 2010):After reasonably heavy use over 15-16 months my Nokia 6650 started behaving erratically rebooting spontaneously and indicating low battery seconds after being put into use! This prompted me me to start planning a phone upgrade. Being ineligible for a contract extension upgrade meant that I would be looking for a new phone unlocked at a rather substantial cost. I decided to give this reasonably priced retail Nokia BL-4L battery a whirl first based on the reviews and was thrilled when it gave my phone a new lease of life!Standby and usage times (with 3G browsing music streaming etc for 1-2 hours GPS with Nokia Maps or Google Maps for at least 45 minutes per day and 60-90 minutes of phone conversations) are back to their impressive original levels. The battery indicator is barely a bar or two down (from 7) by evening and I only bother to charge it about 3 to 4 times a week! On those weekends when I barely use the phone it loses a bar of indicated charge if that over a day and a half.Perfectly packaged promptly shipped - well done A1 Accessories!
4	Works great nice and cheap built well.  Doesn't charge my E71 but I think thats a phone issue.
4	I was a little skeptical if this was an OEM cord as it did not come in the usual Nokia plastic box but it appears that way.  Most importantly it works just fine: connects the N8 to my PC & charges it.The clip is very handy in keeping the cord tidy.
4	I recently bought a juice pack for my iPhone 4 and it takes the micro A USB cord. They are not too common and the cord furnished with the battery pack is extremely short. The Nokia CA-101 was a better length and it was in the PRIME area.Pros:Syncs with iTunes on the iMacGreat companion in the carSolid construction; not cheaply madeCons:Cord will slip out of the juice pack battery with no-noticeNever have enoughStrong and long enough to use in case of a zombie attackhighly recommend
4	Excellent product. Works perfect and the price is one of the lowest in the market and the quality is just like the original.
4	I own two sets. Works for Dta Transfer PDANet an probably for whatever you need... Awesome buy. Works on mb511 too! I will buy another if the next phone I buy is compatible.
4	work as promise. on my nokia e 63 past Nokia C3-01 past and not my nokia e5. great product have being using it for more than a year
4	Not much to say other than this is a genuine Nokia cable that works with my N810 internet tablet. It's the same as what comes with the N810 and works as expected. Great price too!
4	After losing my cable I decided to order two one as a replacement and the other as a spare. The cheap price enabled me to do that. It arrived on time and if possible exceeds the performance of the original. Love it!
4	Got burned bad with a generic a while back. Make it a point to get good cables. The price on this cable is fantastic considering the fact that it is Nokia OEM. I've never had one of these to fail.  Well built and a good balance between being too thin and too thick.
4	Got it quickly. New condition. I would do business again. It does not come with thecharging cord. I had it with my original equipment.
4	Be aware this product does not include the USB or mini USB cables needed to charge the device.  However if you've already got 'em its a great buy.
4	Bought this to charge a spare battery I bought for my Blackberry 8350.  My cell phone comes with a MICRO USB plug for charging and syncing.  I wanted to eliminate a cable during travel.This unit operates off a MINI USB plug.  This means I cannot operate it from my cell phone's charger which is what I anticipated when I bought the unit.  However read on.The MINI USB input is the typical one you find on a camera card reader or older phone.  So it's easy to pick one up or find one laying around the house.The GOOD thing is there is a USB output.  Therefore I can charge both my extra battery AND my phone from one USB outlet.  I use a MINI usb cable to this unit.  Then I use the MICRO USB sync cable that came from my phone to go from the output of this charger to my phone.  I'll add a picture to show how I use it.The LED light is moderately useful.  OTHER chargers have a clear transition from charging (blinking orange color) to finished (not blinking green).  THIS CHARGER glows solid yellow while charging and SLOWLY goes to a solid green color at full charge.  I never feel you've charged the whole way and I wonder whether I'm really seeing yellow or green because the color is very similar.I almost want to discount one star because of these issues but for the price this device has excellent utility and fits my needs.Note: I tried charging both the battery and my phone at the same time off my PC USB and I got an error on my phone that there is not enough power to charge the battery.  Using an external charger worked fine there is enough juice coming from a wall unit.
4	I like this charger because is very fast and its use is easier than other that I proved ago!! Thanks
4	When the charging port for my Blackberry 8320 stopped working i decided to purchase this external charger along with another brand. This one quickly became my baby!1. It charges fairly quickly2. The indicator light is great.3. You can charge from the computer wall charger etc.It is just perfect!
4	I've only had these headphones for a few days but that has been enough time to really put them through their paces.With my cell phone (HTC/AT&T; Tilt) the experience has been flawless.  There were no issues pairing and the sound quality was really really good.  The difference between a $30 wired headphone plugged in versus the Voyager is quite minimal.I have worn the headset around the house and my office while my phone was plugged into the PC charging and syncing.  That was a very good experience.  I also tried the same while I cut the grass.  That was a great experience as I usually have wires that get trapped etc.The ear buds themselves seem to make this product for me.  If you do not like bud earphones you will hate this product.  Being a big fan of bud earphones I find that these lock out even more noise than normal.  (They passed the spouse/kids test)  This was a bonus when I cut the grass.  I didn't have to raise the volume very much to hear my music and block the sound of the mower.My experience connecting to the MSI Starkey on my PC was not even near satisfactory.  For some reason I hear the mic even when it should be muted.  This didn't happen with my Plantronics 510 headset.  That makes these virtually unusable with my PC -- or at least the experience is unpleasant enough that I would leave my headset disconnected most of the time.Overall I am really pleased with the quality of the Voyager.
4	This unit is great. Very clear. Long battery life. Be advised that it requires the source to have A2DP protocol otherwise you can't use it for stereo. I bought this for my wifes G1 turns out that the G1 does not support the A2DP protocol. It is still great a great bluetooth headset.
4	I love the new plantronics voyager 855. It pairs great with my Nokia N82. My only gripes are that the call/talk button can be difficult to press and the audio quality is good but not great. For audiophiles the 855 wont cut it. But I think I can safely say that no BT headset has great audio. If fidelity is what you want you favorite headphones are better suited for the job but if you want to walk around town make calls and listen to tunes this headset is awesome. It has great audio isolation and decent sound quality.
4	I like the stereo bluetooth from Plantronics. I would like it better if they could increase the battery life. I like the stereo cordless listening from my iPhone PC iMac or any other bluetooth. I like the small size and light weight. I get a couple hours of listening and then have to recharge. It is still worth it.
4	I've had a lot of bluetooth headsets over the years and this one currently ranks as my all time favorite. It is not perfect but it does many things well.  A summary:Pros:-paired very easily-call quality coming in and going out is excellent and works well with voice dialing (and voice commands on my iPhone).- great for listening to podcasts just using the single headset (without extra earpiece) since they are already monaural.- good for listening to music with the second earpiece attached.-controls my phone and ipod functions very well. I can pause and resume what I was listening to on my  iphone anytime.cons:-Sometimes misses a second of music (doesn't happen with calls at all).- Stereo sound quality is good but not fantastic.  Since I listen mostly to podcasts and audiobooks it doesn't make any difference and when I listen to music it is good enough for me.- the connector for charging is micro usb.  My first 855 had a problem with the connector loosening so it would reliably charge. Plantronic promptly replaced it. I hope that was a fluke or they have improved that part of the build.Overall really like this headset and its versatility.
4	The Plantronics Voyager 855 is the best gadget I own.I do not listen to music over bluetooth--bluetooth is simply too lo-fi. It is mega-compressed and distorts your music no matter what fancy headset you get.However it is absolutely wonderful for podcasts of AM talk radio. I listen to that stuff all the time--and now I can do it in any environment. Best of all in this type of application you can remove the stereo earbud and you have a single-ear bluetooth cellphone headset that can also receive A2DP signals from your phone--the only mono device I'm aware of that can do this.The only time I attach the stereo bud is when I'm mowing my lawn and want the extra sound insulation. I use the triple-flange Etymotic eargels for it. It's a fight to get them attached but the great sound insulation that results is an absolute wonder. Makes the noise of the mower nearly disappear and lets me enjoy my favorite talk show at the time of my choosing while getting actual noisy work done.If you like to listen to talk but don't want to bother those around you who may not prefer it this is an elegant solution. They just think you're a geek with a bluetooth on the side of your head and you don't have to tell them you're listening to Rush if they don't want to know.And when a call comes through I don't need to jam this thing further into my ear with the call button to answer it. I just extend the little mic boom and it connects. Others mention that this action can pull the thing out of your ear. But with the Ety eargel it has a good snug fit that stays secure.My favorite sports podcast sounds better on this headset than it does on my car even with its expensive Bose system. Same for every other radio show I download to my blackjack. How nice it is to hear a 3-hour show in just over an hour and a half with no commercials and over my bluetooth to boot.As you may expect I charge my 855 when I'm not using it. I've only had it run out of juice once and that was after a very long session of listening at relatively high volume with the stereo bud in. It charges up fast and goes for a longer time than it ought to. If you want to listen to podcasts on your mobile this is the best piece of hardware out there to do just that.I couldn't get any of the included eargels to fit with this device but with my weird-shaped head that's no surprise. the Ety plugs are a lifesaver and you can buy them in bulk from Etymotic so you can have a supply of clean ones. You are after all sticking it in your ear.I love this product. It does more than I hoped it would and enhances my life far beyond its low cost (got mine for $35). If you have an mp3-enabled phone with lots of memory (like a Q or Blackjack with a good-capacity MicroSD card) and you like talk radio get one of these and prepare for a great experience. You'll find yourself leaving the iPod and headphones at home because they're just too much of a hassle and this stuff works great.Love the functionality this item gives to products and services I already had.
4	I've been using my headset for four months now and have loved it.  I typically use it for listening to podcasts and audio books while I'm working and for that purpose it works wonderfully.  I've heard the sound quality isn't so great for music but to be honest my hearing isn't sharp enough to tell where it's lacking.My only complaints are with actual phone calls.  I've heard from people I've called that it picks up a lot more wind and background noise that my old Voyager 510 did.  There also seems to be a bit of a delay (less than 1/4th of a second) between when I start speaking and when the mic starts picking me up.  It's fine if I take the time to speak clearly but tends miss short one word replies completely.
4	The 855 package contains the headset itself an earhook with secondary earbud attached a worldwide charger a neckband and a little pouch containing additional ear inserts of different sizes as well as two plain earhooks (without stereo earbud wire).Even as a standalone mobile phone headset the 855 is a spectacular value. It's small sounds great and the sliding boom mike picks up your voice very well. Sliding the boom open when a call comes in automatically picks up the call and sliding it close ends the call.The headset also features an action button mute button and a volume control. Each action is signaled by a corresponding chime.Plantronics switched from their proprietary connector to a standard micro USB (the same as on the Kindle 2). The bundled neckband cleverly features a micro USB plug so you can easily attach the headset when not in use.If you want to use your headset in stereo mode (your device must support stereo bluetooth of course like most stereo telephones iPhone 3.0 etc...) simply attach the earloop accessory and use the second earbud. Note that the stereo device does not have to be the same device as your phone: you could pair the 855 with your phone as a headset and with your iPod Touch (with 3.0 OS) as BT headphones. If you're listening to music and a call comes in you will hear the ring. Extend the boom to pick up the call the music will pause and resume when you close the boom to hang up. How awesome is that?This headset is close to perfect and I found very few flaws with it:- Second earbud is fragile and cumbersome. It would be nice to have a better way to carry it maybe something that would attach to the neckband.- Previous track/next track control is combined with volume+/volume- button and requires a long press on those keys. Skipping tracks takes 3 seconds that's way too much.These are extremely minor gripes considering the excellent performance of this great headset and its remarkably low price. Considering it comes with Plantronics's spectacular customer service there really is no reason to look anywhere else for a stereo bluetooth headset. This one is a winner.
4	This is a unique product.  It is a Bluetooth earpiece; it is a set of stereo Bluetooth earbuds.  It is one or the other depending on the ear clip being used.  The earpiece is designed to go into the right ear.  There is a standalone ear clip that allows the earpiece to function as a standalone unit.  The other ear clip is wired to an earbud that goes into the left ear and allows the unit to perform as stereo headphones.  Everything can be take apart and it will all fit into a pouch small enough to comfortably pocket.  The wire between the earpieces is sufficiently long to fit any head comfortably and is cloth covered.  There are multiple sets of earplugs so you can get a good fit to your ear.Either way you have a decent-sounding (a little thin on the low end though) headset that is suitable for most any situation.  The mic mini-boom does extend out if you need it closer to your mouth but the mic is plenty sensitive (almost TOO sensitive as it can pick up a fair bit of ambient noise at times).  All the controls are on the right earpiece.  The only drawback is that the volume rocker pulls double-duty as the track forward/backward selector (you have to hold it down to engage this function and sometimes I was unsuccessful in doing so).The fact that this is uniquely convertible is quite handy but it does have a few limitations:- It is not very loud.  It depends on the phone being used with it and with some phones you may find yourself plugging your left ear so you can hear the conversation.  Note though that using the left earpiece will help with this.- The charging port is a MicroUSB rather than the MiniUSB that is found on most headsets.  There is a charger included but if you want to use a regular home or car charger you will have to buy an adapter ($5~8).- When the battery is low it will beep at you every 10 seconds or so which gets annoying quickly.- I haven't had problems with the ear clips but they do not look terribly sturdy.If I could I'd honestly give the product a 3.5-star rating but I will round it up to 4 just because this is a handy package to have.
4	My Samsung SCH I760 easily links up with this device.  This revolutionary headset has attributed to me setting aside my mp3 player.  While the sound quality is good but not great the functionality to discreetly listen to music while on my break and being able to talk handsfree has easily made this bluetooth stereo headset a winner with me.
4	I've used the Voyager 855 for about 15 hours and I am pleased with the purchase. I use it with an Iphone 3G while working out. For me having the headphone cables out of the picture is worth the drop in music quality. I get some pauses in the music if I don't turn off the WiFi on the Iphone. I get the impression the phone gets too busy to keep the music playing. The noise cancellation is not very good on the out-bound portion of phone calls but I don't use the phone that much while working out. (No one wants to hear that much heavy breathing.) For the price it is a great buy.
4	This thing rocks and they give you a lot of accesories with it. Definitly the best recommendation ever...
4	purchased from a store through price mistakethe headset is closed type earbud almost completely blocks out outside noiseon the first initial trial found sound from both ears is strange and soon realized one side speaker is reversed and disassemble the extended earbud and re-solder after that sound is 99% perfect from both ears as other poster said the main unit should be put on right to get correct stereomicroUSB charging just adds ease of operation I even don't need included AC adapter because I have several microUSB cable can charge right from computera2dp operation is OK but prev/next operation is kinda hassleand I see another problem there's no small silicone flan fortunately you can buy Sony and it fits (I use med size though)it comes with 2 extra earhook to let it stay over the ear without falling off and a lanyardpro:complete sound isolationmicroUSB chargingexcellent sound for both voice and musiccon:AVRCP is kinda hasslelacking small size silicone earflansconclusion the current price is a good deal if you need wireless headphones to use under noisy environment (like in the train) this is a good choice due to sound isolation
4	You can really stream music to just the main ear piece. The other earphone is optional if you want total immersion in what you are listening to. If you are at work and don't want anyone to know you are listening to music then don't use the extra earphone. Awesome product!!
4	This headset gives me exactly what I was looking for. I listen to a ton of podcasts and now I don't have to have wires running all over my body any longer. I don't need stereo - but I've got it if I want it. This product gives me what I need and the power consumption is reasonable too -both on my iPhone and the device itself. The audio does cut in and out once in a while but I think it's because of interference from other wireless devices.
4	I can't say enough nice things about this device. My only desire is for a standardized user-changeable battery so that I won't have to buy another headset when this battery gives out. And come to think of it a bigger and more robust storage-bag would've been nice too. Stereo function works well for all but serious audiophiles.
4	You can't really compare this headset with any other headset because as far as I know there isn't another headset like it. With this headset you can use it as stereo or unplug the wire and hang it on one ear like a standard headset. It is A2DP or whatever those letters are that mean it controls your phone from the headset if your phone has those features.
4	This came with four different size ear buds none of which fit my ear canal. I had to spend a lot of extra money on custom ear molds but now I am very happy. With the custom ear molds they stay in place perfectly even while running. They are light small and deliver decent sound and it's great with the cell phone. The noise reduction wile I am talking on the cell phone works better than any other ear piece that I have ever used.
4	I liked it it was useful and good quality while listening to music just did not like much when using it to answering the phone.
4	Since I originally reviewed this product the price has actually gone... up? If you can buy this stereo BT set for $40 and under snap it up. Otherwise pass on it.I was a little skeptical about buying a stereo Bluetooth for such a bargain but this is a nice headset. Mind you it's not perfect but the sound is reasonably good. It you are expecting the sound quality of Shure headphones your expectations are not realistic. However this headphones do offer fairly accurate mid-range response fair bass and decent highs. I use them with my iPhone 3G S and have found that the jazz setting for the EQ produces the best results. The attachment for the 2nd ear' works great and is very unobtrusive. I think it would be hard to beat this product for any stereo Bluetooth under $75.
4	When I decided to buy a headset my number one concern was that it worked with the Iphone 3GS.  The Voyager fits the bill and has great features. The best feature of the Voyager 855 is the wrap around earbud feature which gives you true stereo sound.  Th wrap around cord and earbud are detachable from the headset by pulling out the adapter and over the ear clip.  There are four sizes of earbuds included which is a plus.  Once you get used to pushing the earbud in - the ambient noise just disappears.  Pairing is easy and I have paired with both Iphone and MacBook Pro with no difficulty.  There is a slide-out feature to the headset which is really beneficial when there is any wind. My friends say they my voice is much clearer when using the slide out feature.Overall this is a great product.  I do find I have to push the bud in the ear at times but I think that is more due to me trying to determine what is the best size earbud.  The only downfall is the distant between iphone and headset is WAY less than advertised.  When I get around 10 feet from my iphone I start dropping signal if I turn my head wrong or go around a corner.  I usually keep my iphone in my pocket or on the counter or desk where I am working so it isn't much of a problem for me.  I bought this as a goldbox value and I have not been disappointed.  Great product!
4	Installation was pretty easy.  Has simple to connect power and ground connections.  RCA's plugged right into my stereo.  Couldn't use phone control lead as my head unit only has a TEL MUTE function;  it needed to use the signal to switch to AUX.  No problem I do 99% of my listening from media from my phone.A bigger problem was the velcro fastening.  The car side velcro's glue was of such poor quality that it wouldn't stick well enough to stay on when separating the two velcro strips.  The unit side wasn't any better.  The fastening between the two strips was stronger than the strip itself on the unit side!  I pulled on the car side velcro and the unit side came apart.  Absolute rubbish.  Use a razor to remove the remains and used contact cement to glue the unit to dash.  Contact cement is applied to both sides allowed to cure for 10-15 minutes then bonds instantly when the two touch.  Bond is like glue on doublesided tape but a bit stronger.Another serious problem was a super bright LED on the unit.  It is bright enough to leave trails on your vision and endanger everybody during night driving.  Clearly nobody at clarion had a functioning brain cell when that LED was spec'd.  Maybe it can be dimmed?  I put black tape over it.Unit works well.  Took call and it muted the a2dp and switched over.  For some reason the call was entirely on the right channel.  Person I talked to said I sounded like I was in a tunnel but conversion was completely intelligible.Unit gets attention of my phone every time I enter car and connects without hassle.  I have a dash mount for the phone so I don't need any kind of display other than the phone's.Would have given 5 stars but took off a point for the  superbright LED.
4	Works well with droid X.  I use it mainly for streaming music and not for talking via bluetooth.  I have a clarion dxz785usb headunit.  This little device works fine for what it does.  It seems to make the low end too loud but that may be a setting on my phone I have to look.  As far as sound quality I haven't gotten to try any 320 kbs songs to play on the phone yet over bluetooth seeing as I just got it and hooked it up a few hours ago.Overall:It only took about 20-30 minutes to completely route the wire pull the radio and wire into my existing setup.It looks pretty nice.The led is pretty bright in the daytime. I plan on putting a small piece of electrical tape over 50-75% of the light portion so I can see that it is connected but not be blinded.It is nice and small maybe 1.5x1.5 inches.The next buttons do not change the song on my phone may just be my phone but either way I didn't expect them too.
4	I loved this bluetooth I still own it and would purchase it again with no problem. Made really well great job.
4	**Using this with the iPhone 3G**  This is my second Plantronics headset and I'm very impressed.  I did get a cheaper headset inbetween the two and it wouldn't even pair with my iPhone.  So I went back with what worked.  It paired easily and has been doing well.  The one thing that I have a problem with is the distance.  They say I can go up to 10 meters away and still not have a problem.  I'm sure that distance is padded a bit but I have problems if I even go upstairs.Even if I'm in the kitchen and I go into the living room (same floor) it gets very very fuzzy.  I would put the distance to where I can talk clearly at about 15 feet... which is about half of what they boast.  The volume on the side could use some work.  I can hear just fine and regular volume is just fine but if they have a way for you to adjust it then I need to hear a noticeable difference between the lowest setting and the highest setting.Other than that I'm very happy with my wireless headset and would definately get another Plantronics headset.  Oh I also like the design.  Not a big fan of the other headset that make you look like a telemarketer!
4	I'm comparing this with a Motorola H300.  Currently it is hooked to a Nokia from T-Mobile.1. It is much lighter and fits much better than the H300.  It seems more secure - the rubber earbud does not block the ear canal (on purpose for driving - you need to be able to hear around you) but it provides a stabilizing point.  The Motorola system is just to hang on the hook - one point of stability plus gravity. The Jabra has like a two point of stability deal plus gravity.2. The hook is easy to switch around so that it goes on the left side.3. It fits well even though I have glasses on.4. It supports all the basics: voice dialing (who knew this phone supported that - but it only works approximately when things are very quiet. Speaking a short sentence is amusing - it brings up a ton of things) answering hand free hanging up and switching a call to and from the earpiece.5. It practices serial monogamy. It can pair with one device at a time and the same single button that hangs up or answers the phone with a momentary press and redials with a double tap and goes into voice dial mode with a 2 second press when you start by being on hook and switches the call to the handset with a 2 second press when you are off hook and switches the call from the handset back to the headset with a three second press and turns the earpiece off with a 4 second press with an even longer press goes into discovery mode (for about 120 seconds).  When you read about how many things the single button can do with different length presses you might begin to wonder will I accidentally turn off the headset trying to voice dial?Yes you will - unless you carefully listen for the beep and release the button when you hear the beep. So far the disconnections have been amusing and have only happened when I was distracted.6. People have said that there are only four volume positions. What the earpiece has is a button that transmits volume up and volume down to the phone. It gets back a message that says ok or end of limit.  My phone has eight volume steps and when I adjust the volume the adjustment steps appear on a slider on the faceplate. I also suspect that on the phone is where the volume adjustment is happening.  So how many volume steps you have is based on what your phone can do not on what the headset can do. (I'm a little hard of hearing in a quiet room I find that six of eight is about right in a more noisy area seven of eight).7. Voice dialing is a joke. It brings up almost random numbers that only rarely even sound like what I said. I think that the failure is in the phone and that this is something that they added to make regulators happy and that it is tested with five radically different sounding names. But that is not the headsets fault.
4	Plantronics makes the best bluetooth headsets you can get for the cost. No contest. I have made the mistake of purchasing Jawbone Sennheiser BlueParrot Motorolla Blue Trek and god only knows which others. Plantronics is the only brand I've purchased more than 1 of. While many of these brands cost well over 4 to 5 times what this one does none of them can compare on battery life consistency of connection or all around value. This headset does take some getting used to as the rubber boot on it slightly penetrates your ear but after a few days you will forget you are wearing it. The only headset I've found that was easier to hear was the sennheiser but it likes to stop communicating with your phone til you re-pair it and costs about 6 times what this does.Background noise suppression is stereotypical if there's noise the person on the other end will most likely hear some translation of it. The mic is not as sensitive as those found in the Jawbone so doing something productive like washing dishes won't blow out the eardrum of whoever you are speaking with but they will hear some level of noise(the Jawbone is brutally painful for that!). I think this is the 5th or maybe 6th plantronics I've bought and I'm sure it won't be the last.On a side note the battery under constant daily use should last you approximately 500 charges or 1.5 years avg.  This is typical for any and all bluetooth headsets. At a cost of less than $20 that means this unit will cost you barely $1 per month as opposed to $10-15 per month for some of the designer headsets!
4	These are not high quality but for the price you can't beat them.  I've bought many of these and they last quite a bit.
4	I have been using this charger for over one year.  I use it to charge a bluetooth earpiece and an external battery for the iPhone.  I has worked well for me.
4	4 stars because the quality is fairly cheesy... but hey at a buck who can agrue?  I got a few of them since they were a dollar and they still work well.  2 months in.
4	this product works great and does what I need it to do and still to this day works just fine and I have had it a little over a year.!
4	does the job what is for no heating issues but the built is not super quality neither did i expect that. happy for the amount i paid. looks good too.
4	I like that it retracts and stays right at the length that you want it to.  I would suggest it to others.
4	My friend had purchased one for me over 2 month ago. Works great charges great looks great.I'm really thankful...
4	I needed one of these to connect one new camera to the computer.On this specific cable everything is done right including the price. It is USB 2.0 certified meaning that it supports data transfer rates of up to 480Mbps and if your device accepts a Micro-B plug this is the cable to get. Maybe the 2-meter length (6+ ft.) is a little bit too much but it does not bother me a lot and there may come a time when a cable this long may come in handy.I am awarding this item 5 stars for price quality and especially for the very good presentation on Amazon's page.______________________________________________Notes:Anyone in the market for a USB cable should be very careful because there are at least 6 kinds of USB connectors. If you are buying a cable that connects 'something' to your computer or laptop the computer end of the cable will always be a USB-A or 'Type A' connector. At the other end you may have a USB-B/Type B - a nearly square shaped connector used mostly to deliver power to a device but this is rare. Most likely you will have a Mini-B or a Micro-B. The difference between the 2 is that the Micro-B is half as thick while the width is the same - Mini-B is 3x7mm while Micro-B is 1.5x7mm.If your device (phone PDA camera) is a 'new' one and it's using USB chances are that they will need a Micro-B connector because the industry seems to be adopting the 'Micro' form factor as its standard. If the above sounds simple you should keep in mind that some devices require Mini-AB or Micro-AB connectors also known as USB OTG (OnTheGo) devices.My advice: before ordering any cable make sure that you clearly understand what type of cable you need. This Amazon listing and most Cables Unlimited listings are most helpful because the Amazon page gives you a visual of what the connectors look like. Whenever in doubt do some more research.
4	#1 SellerRAPID SERVICE!!I had a problem with this produce but dealer was more then a champion to have customer satisfaction.I Strongly recommend this Dealer!!WAY TO GO Thank You!!
4	I bought this for usage with my Palm Pre.  It is a perfect fit for the Palm Pre and let's me charge the phone from my computer.
4	I wanted to connect my Palm Pre to our PC but didn't want to use the charger cable that it came with. This cable works perfectly with the Palm Pre not only for exchanging data with applications like iTunes but also with our car charger. If you need a charger or data USB cable for a Palm Pre this will do the job.
